,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
0,0,2.25,0.02,100,1,100000.0,,20000.0,20.0,20.0,0.019940024182519,0.0344051321403049,0.0215909180462566,275754000000000.0,154739000000000.0,106264800000000.0,77024800000000.0,0.2006022391744022,20.060223917440236,276584349306490.7,155204949438039.2,106584784127100.14,77256736759802.53,0.0011410115914297,0.0006402771769267,0.000439701213984,0.0003187122929406,0.0005490264006689,0.000308085453749,0.0002115732887349,0.0001533564289411
1,1,2.25,0.02,105,1,100000.0,,20000.0,20.0,21.0,0.0195344042798132,0.0337815905364304,0.020444066502754,275754000000000.0,154739000000000.0,106264800000000.0,77024800000000.0,0.2199849902876782,21.998499028767828,303308705058942.1,170201287060625.25,116883304979610.34,84721499399551.8,0.0012056237033281,0.0006765341798461,0.0004646001933223,0.0003367600275031,0.0006118138825933,0.0003433185679214,0.0002357691270879,0.0001708944999672
2,2,2.25,0.02,110,1,100000.0,,20000.0,20.0,22.0,0.021933030132356,0.0360744539028642,0.0217899227643767,275754000000000.0,154739000000000.0,106264800000000.0,77024800000000.0,0.2006126686909423,20.06126686909424,276598729211010.62,155213018702838.66,106590325579546.28,77260753416930.48,0.001248989301081,0.0007008687288669,0.0004813115975888,0.0003488730938369,0.0006908167176473,0.0003876509065037,0.0002662137279511,0.0001929619135658
3,3,2.25,0.02,115,1,100000.0,,20000.0,20.0,23.0,0.0215079485895909,0.0345551810780287,0.0199243883322612,275754000000000.0,154739000000000.0,106264800000000.0,77024800000000.0,0.2189858663069859,21.898586630698592,301931142888083.0,169428269832383.47,116352446429692.95,84336712775611.66,0.001295752397145,0.0007271097796653,0.0004993322647437,0.0003619351640941,0.0007525051303322,0.0004222672793957,0.0002899860280312,0.0002101929878181
4,4,2.25,0.02,120,1,100000.0,,20000.0,20.0,24.0,0.0239556305590889,0.0352513523541135,0.0191840652572274,275754000000000.0,154739000000000.0,106264800000000.0,77024800000000.0,0.2003705633430697,20.03705633430697,276264921620524.25,155025703005716.34,106461689197693.16,77167512836936.4,0.0013398425589071,0.0007518509168415,0.0005163228876236,0.0003742506187808,0.0008262911079481,0.0004636721851824,0.0003184202561989,0.0002308032062326
5,5,2.25,0.02,125,1,100000.0,,20000.0,20.0,25.0,0.0249432880127687,0.0357876316573876,0.0181798622785689,275754000000000.0,154739000000000.0,106264800000000.0,77024800000000.0,0.2004552143838233,20.04552143838233,276381635935984.1,155091197092692.2,106506666327270.56,77200113984355.58,0.0013950618471263,0.000782837148917,0.0005376022403029,0.0003896747092065,0.0008685274775115,0.000487373069267,0.0003346965001133,0.0002426008516642
6,6,2.25,0.02,130,1,100000.0,,20000.0,20.0,26.0,0.0259829103043409,0.0342832476268621,0.0188433806460898,275754000000000.0,154739000000000.0,106264800000000.0,77024800000000.0,0.2001315617960987,20.013156179609872,275935393457607.0,154840788703832.56,106334701939750.34,77075467605160.72,0.0014488540976934,0.0008130226006621,0.0005583316685182,0.0004047001933027,0.0009153143225112,0.0005136274467498,0.0003527263191786,0.0002556695555769
7,7,2.25,0.02,135,1,100000.0,,20000.0,20.0,27.0,0.0269762773759714,0.0334625929295022,0.0185892674309444,275754000000000.0,154739000000000.0,106264800000000.0,77024800000000.0,0.2001759167510787,20.017591675107877,275996548738884.84,154875105910725.88,106358268791850.16,77092549762842.44,0.0015063685749536,0.0008452967750957,0.000580495497232,0.0004207653858587,0.0009576138311116,0.0005373637612233,0.000369026894407,0.0002674848372774
8,8,2.25,0.02,140,1,100000.0,,20000.0,20.0,28.0,0.0261425879872459,0.0341747849053374,0.0187846595094943,275754000000000.0,154739000000000.0,106264800000000.0,77024800000000.0,0.2193522608586817,21.935226085868173,302436316704124.5,169711747465057.75,116547120648478.2,84477820110938.92,0.0015710049862547,0.0008815674135935,0.0006054038406092,0.0004388199078355,0.001004012350174,0.0005634002301093,0.0003869070678531,0.0002804450723096
9,9,2.25,0.02,145,1,100000.0,,20000.0,20.0,29.0,0.028793407957429,0.0331545122230179,0.0184237391420046,275754000000000.0,154739000000000.0,106264800000000.0,77024800000000.0,0.2014498277098325,20.14498277098325,277752978951485.7,155860724449958.84,107035128258099.05,77583163446921.53,0.001627816989872,0.0009134473958521,0.0006272969634723,0.0004546888824151,0.0010463379651061,0.000587151194117,0.00040321770344,0.0002922676461436
10,10,2.25,0.02,150,1,100000.0,,20000.0,20.0,30.0,0.0298474557097722,0.0357330531396287,0.0174432587256576,275323318681318.7,154739000000000.0,106264800000000.0,77024800000000.0,0.2010293655781051,20.102936557810512,276740360416819.8,155535415000952.06,106811726636421.12,77421233388902.16,0.0016801937169138,0.0009443133869182,0.0006484937423544,0.0004700531201875,0.0010906831094366,0.0006129928059833,0.0004209640616086,0.0003051308867338
11,11,2.25,0.02,155,1,100000.0,,20000.0,20.0,31.0,0.0309647595850753,0.0342806023029654,0.0184052179578763,274086500000000.0,154739000000000.0,106264800000000.0,77024800000000.0,0.2002277254858468,20.022772548584687,274398582406882.84,154915190069772.3,106385796016042.1,77112502550011.3,0.0017347989516444,0.0009794026884888,0.0006725908194555,0.0004875196052728,0.0011159692024559,0.0006300345271249,0.0004326672204035,0.0003136137847917
12,12,2.25,0.02,160,1,100000.0,,20000.0,20.0,32.0,0.0319850652983154,0.032147910040335,0.0180892115679395,273110666666666.62,154739000000000.0,106264800000000.0,77024800000000.0,0.2000934104286663,20.009341042866623,273238223588900.0,154811271181606.97,106314431202600.69,77060774597929.66,0.001783754439876,0.0010106393193674,0.0006940421299395,0.0005030683373061,0.0011437944628717,0.000648050892887,0.0004450397024826,0.0003225818340201
13,13,2.25,0.02,165,1,100000.0,,20000.0,20.0,33.0,0.0329269876068337,0.032403203021198,0.0176074368820308,271946769230769.25,154739000000000.0,106264800000000.0,77024800000000.0,0.2004439627749305,20.04439627749305,272550440442274.62,155082491779149.84,106500688077427.16,77195780719732.33,0.0018273440021374,0.0010397673939887,0.0007140454195046,0.000517567488277,0.0011667178745737,0.0006638679977862,0.0004559018735493,0.0003304551519389
14,14,2.25,0.02,170,1,100000.0,,20000.0,20.0,34.0,0.0339517970043357,0.0320718137576449,0.0168982544965167,270743259259259.25,154739000000000.0,106264800000000.0,77024800000000.0,0.2002841081271525,20.028410812715254,271127861060895.9,154958813037437.3,106415753466551.2,77134216858361.5,0.0018776306964961,0.0010731299354969,0.0007369566687751,0.0005341744398998,0.001190614074263,0.0006804765213414,0.0004673075400838,0.0003387224162041
15,15,2.25,0.02,175,1,100000.0,,20000.0,20.0,35.0,0.0349501223369145,0.0322700122385588,0.0159935925120556,269499500000000.0,154739000000000.0,106264800000000.0,77024800000000.0,0.2002854632972766,20.028546329727664,269884161079422.0,154959861525786.44,106416473500962.2,77134738766900.36,0.0019356124900885,0.0011113740140661,0.0007632202439587,0.0005532112858338,0.001210001953068,0.0006947489409657,0.0004771089205819,0.0003458268324604
16,16,2.25,0.02,180,1,100000.0,,20000.0,20.0,36.0,0.0359685272765511,0.0332508114208539,0.0157449967025675,268010206896551.7,154739000000000.0,106264800000000.0,77024800000000.0,0.2001750382471887,20.01750382471888,268244767080771.03,154874426216658.7,106357802021649.31,77092211429910.31,0.0019899615856408,0.0011489288761279,0.0007890105095416,0.0005719050588279,0.0012290945261358,0.0007096328907844,0.000487330260714,0.0003532356515558
17,17,2.25,0.02,185,1,100000.0,,20000.0,20.0,37.0,0.0369658901422678,0.0326561246015509,0.0165124241780445,265099733333333.4,154739000000000.0,106264800000000.0,77024800000000.0,0.2001846069914834,20.018460699148346,265344429654402.1,154881829506275.78,106362886125142.94,77095896582988.08,0.0020264066885174,0.0011828157676048,0.0008122818486701,0.0005887730173815,0.0012383469072048,0.0007228244240933,0.0004963893579601,0.0003598020324605
18,18,2.25,0.02,190,1,100000.0,,20000.0,20.0,38.0,0.0379210139098654,0.0318461322496973,0.0161526950719201,265413088000000.0,154739000000000.0,106264800000000.0,77024800000000.0,0.2004169681546805,20.04169681546805,265966432027657.03,155061606176435.47,106486345187817.44,77185384443603.16,0.0020867854617058,0.0012166208456114,0.0008354970035655,0.0006056002514495,0.0012632943416343,0.0007365156880664,0.0005057916381082,0.0003666171654862
