,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
0,0,2.25,0.02,100,1,100000.0,,20000.0,20.0,20.0,0.0197991629710219,0.0223926010753768,0.0209875264794175,484000000000000.0,312000000000000.0,252000000000000.0,0.2020994858784592,20.20994858784593,489080755825871.5,315275197970396.5,254645352206858.7,0.0020026893907323,0.0012909898551828,0.00104272257534,0.000963644327639,0.0006211922112053,0.0005017321705889
1,1,2.25,0.02,105,1,100000.0,,20000.0,20.0,21.0,0.0209675680820629,0.0214345793017906,0.0206939246233357,484000000000000.0,312000000000000.0,252000000000000.0,0.2003097819406769,20.03097819406769,484749672296438.1,312483259827455.94,252390325245252.9,0.0021160957680063,0.001364094792599,0.0011017688709454,0.0010738481370176,0.0006922326833667,0.0005591110134885
2,2,2.25,0.02,110,1,100000.0,,20000.0,20.0,22.0,0.0219554721345986,0.0217656105409956,0.020280145393975,484000000000000.0,312000000000000.0,252000000000000.0,0.2004059707044235,20.040597070442352,484982449104704.9,312633314298900.7,252511523087573.7,0.0021922105272208,0.0014131605051505,0.0011413988695447,0.0012125129330537,0.0007816199072577,0.0006313083866312
3,3,2.25,0.02,115,1,100000.0,,20000.0,20.0,23.0,0.0229700122251665,0.020500017799076,0.0185907709699844,484000000000000.0,312000000000000.0,252000000000000.0,0.2002612804352757,20.026128043527574,484632298653367.4,312407597479030.25,252329213348447.5,0.0022742885333239,0.0014660702942088,0.0011841336991686,0.0013207876697375,0.0008514168449548,0.0006876828363096
4,4,2.25,0.02,120,1,100000.0,,20000.0,20.0,24.0,0.0239614971359929,0.0208091938432795,0.018795415525648,484000000000000.0,312000000000000.0,252000000000000.0,0.2003215926103037,20.032159261030387,484778254116935.3,312501684472074.0,252405206688982.84,0.0023516750382988,0.0015159558098125,0.001224425846387,0.0014502959023147,0.0009349014907483,0.0007551127425275
5,5,2.25,0.02,125,1,100000.0,,20000.0,20.0,25.0,0.0247646187575105,0.0198686689072606,0.0182336903388653,484000000000000.0,312000000000000.0,252000000000000.0,0.2019722590641133,20.197225906411337,488772866935154.4,315076724140016.9,254485046420782.8,0.0024485952479715,0.0015784333003453,0.0012748884348942,0.0015244286542192,0.000982689545695,0.0007937107869075
6,6,2.25,0.02,130,1,100000.0,,20000.0,20.0,26.0,0.0259459533141944,0.0193682948036399,0.0184415320122039,484000000000000.0,312000000000000.0,252000000000000.0,0.2004170107646309,20.04170107646309,485009166050406.8,312650536792824.25,252525433563434.9,0.00254301073886,0.0016392961787692,0.0013240469136213,0.0016065483441598,0.0010356262053261,0.0008364673196865
7,7,2.25,0.02,135,1,100000.0,,20000.0,20.0,27.0,0.0269728556758559,0.0198838520731221,0.0184728657620447,484000000000000.0,312000000000000.0,252000000000000.0,0.2002013289015295,20.02013289015295,484487215941701.3,312314073086386.0,252253674415927.2,0.0026439594358652,0.0017043705454337,0.0013766069790042,0.0016807919169188,0.0010834856985096,0.0008751230641809
8,8,2.25,0.02,140,1,100000.0,,20000.0,20.0,28.0,0.0279638105494382,0.0192747758035752,0.0172232765139325,483813193583799.1,312000000000000.0,252000000000000.0,0.2002590131907479,20.0259013190748,484439763578779.7,312404060577566.9,252326356620342.5,0.0027563442036597,0.001777502976245,0.0014356754808133,0.001761549865225,0.0011359829893829,0.0009175247221938
9,9,2.25,0.02,145,1,100000.0,,20000.0,20.0,29.0,0.028959883468201,0.0194537590611617,0.0168984228124696,482043734309319.9,312000000000000.0,252000000000000.0,0.2002772994690263,20.02772994690264,482712086667177.4,312432587171681.2,252349397330973.3,0.0028455760589876,0.0018417825338529,0.001487593585035,0.0018290964412098,0.001183872020399,0.0009562043241684
10,10,2.25,0.02,150,1,100000.0,,20000.0,20.0,30.0,0.0299494602397248,0.0194308254281322,0.0169549894133043,482000000000000.0,312000000000000.0,252000000000000.0,0.2003377401371642,20.033774013716425,482813953730565.8,312526874613976.25,252425552572826.9,0.0029414630603441,0.0019040175826294,0.0015378603552006,0.0019094251125055,0.0012359764213728,0.0009982886480319
11,11,2.25,0.02,155,1,100000.0,,20000.0,20.0,31.0,0.030964027194775,0.0185173381441157,0.017047984663244,482000000000000.0,312000000000000.0,252000000000000.0,0.200232399600262,20.0232399600262,482560083036631.4,312362543376408.7,252292823496330.1,0.0030507635169649,0.0019747680856702,0.0015950049922721,0.001962508753929,0.0012703376166511,0.0010260419211413
12,12,2.25,0.02,160,1,100000.0,,20000.0,20.0,32.0,0.0319536489848326,0.017631828425634,0.0174080684955468,482000000000000.0,312000000000000.0,252000000000000.0,0.2002901589459318,20.029015894593183,482699283059695.8,312452647955653.7,252365600271874.16,0.0031480632027807,0.002037750454912,0.0016458753674289,0.0020186283378563,0.0013066639863302,0.0010553824504975
13,13,2.25,0.02,165,1,100000.0,,20000.0,20.0,33.0,0.032940606474599,0.0181501917850049,0.0170823430169969,482000000000000.0,312000000000000.0,252000000000000.0,0.2003616914289847,20.036169142898466,482871676343853.0,312564238629216.06,252455731200520.62,0.0032387948991695,0.0020964813455205,0.0016933118559973,0.002067897394535,0.0013385559898235,0.0010811413763959
